X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,FID
-79.36889029,43.678245379999986,5420897,1065135,2008,2008-10-18T04:00:00.000Z,1315,13,BAYVIEW BLOOR S RAMP N,BLOOR RAMP, ,Major Arterial,Toronto East York,43.67824538,-79.36889029,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Approaching,Motorcycle Driver,30 to 34,Fatal,45,East,Motorcycle,Going Ahead,Lost control,Unknown, , , , , , , , ,Yes,Yes, , , ,Yes, , , , , ,D53,Toronto Centre-Rosedale (27),27,98,Rosedale-Moore Park (98),177
-79.29722224,43.69353064,80501740,6000291466,2016,2016-02-18T05:00:00.000Z,1315,13,DAWES RD,SECORD AVE, ,Minor Arterial,Toronto East York,43.69353064,-79.29722224,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,13,North, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,D54,Beaches-East York (31),31,61,Taylor-Massey (61),178
-79.62099029,43.75394538,6674980,1253623,2011,2011-09-12T04:00:00.000Z,1316,13,STEELES AVE W,STEINWAY BLVD, ,Major Arterial,Etobicoke York,43.75394538,-79.62099029,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,20 to 24,Fatal,24,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,D23,Etobicoke North (1),1,1,West Humber-Clairville (1),179
-79.45179029,43.65384538,6097039,1147342,2010,2010-01-12T05:00:00.000Z,1317,13,DUNDAS ST W,RONCESVALLES AVE, ,Minor Arterial,Toronto East York,43.65384538,-79.45179029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,3,East,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,D11,Parkdale-High Park (14),14,86,Roncesvalles (86),180
-79.377811530000017,43.64299734,7842192,1366347,2013,2013-07-03T04:00:00.000Z,1319,13,LAKE SHORE BLVD W,BAY ST, ,Major Arterial,Toronto East York,43.64299734,-79.37781153,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,19,North, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Unknown, , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,D52,Toronto Centre-Rosedale (28),28,77,Waterfront Communities-The Island (77),181
-79.33774958,43.775821289999989,8000208,143471771,2014,2014-12-12T05:00:00.000Z,1320,13,SHEPPARD AVE E,404 N SHEPPARD W RAMP, ,Major Arterial,North York,43.77582129,-79.33774958,Intersection, ,Traffic Signal,Clear,Daylight,Wet,Fatal,Turning Movement,Passenger,50 to 54,Fatal,47, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,D33,Don Valley East (33),33,53,Henry Farm (53),182
-79.453022100000013,43.7908016,80488485,5001457314,2015,2015-08-24T04:00:00.000Z,1325,13,STEELES AVE W,TORRESDALE AVE,1 m East of,Major Arterial,North York,43.7908016,-79.4530221,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,39,Unknown, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Medical or Physical Disability, , , ,Yes, ,Yes, , , , , , , , , , ,D32,York Centre (10),10,35,Westminster-Branson (35),183
-79.155994509999985,43.792666989999987,80487332,5001276114,2015,2015-07-26T04:00:00.000Z,1328,13,6486 KINGSTON RD, ,15 m West of,Minor Arterial,Scarborough,43.79266699,-79.15599451,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,30 to 34,Fatal,35,East,Motorcycle,Going Ahead,Exceeding Speed Limit,Normal, , , , , , , , ,Yes,Yes, , , ,Yes,Yes,Yes, , , ,D43,Scarborough East (44),44,133,Centennial Scarborough (133),184
-79.44904719,43.64632757,5229859,1100239,2009,2009-04-20T04:00:00.000Z,1330,13,RONCESVALLES AVE,HIGH PARK BLVD, ,Minor Arterial,Toronto East York,43.64632757,-79.44904719,Intersection, ,Traffic Signal,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,13,West,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, , , , ,Yes, , , ,Yes, , , ,D11,Parkdale-High Park (14),14,86,Roncesvalles (86),185
-79.41289149,43.769263819999985,80008585,2015979465,2015,2015-06-11T04:00:00.000Z,1330,13,YONGE ST,EMPRESS AVE, ,Major Arterial,North York,43.76926382,-79.41289149,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,29,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , , , , , , ,D32,Willowdale (23),23,51,Willowdale East (51),186
-79.315616710000015,43.69675406,80566657,6002131954,2016,2016-12-01T05:00:00.000Z,1335,13,COSBURN AVE,CEDARVALE AVE, ,Collector,Toronto East York,43.69675406,-79.31561671,Intersection,At Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,75,North, , , , ,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,D54,Beaches-East York (31),31,60,Woodbine-Lumsden (60),187
-79.32359029,43.68334538,5381219,1047910,2008,2008-07-14T04:00:00.000Z,1337,13,DANFORTH AVE,COXWELL AVE, ,Major Arterial,Toronto East York,43.68334538,-79.32359029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,33,North,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , ,Yes,D55,Beaches-East York (32),32,64,Woodbine Corridor (64),188
-79.24239029,43.73794538,5377816,1046412,2008,2008-07-04T04:00:00.000Z,1345,13,EGLINTON AVE E,BARBADOS BLVD, ,Major Arterial,Scarborough,43.73794538,-79.24239029,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Approaching,Driver,80 to 84,Fatal,29,East,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,D43,Scarborough Southwest (35),35,138,Eglinton East (138),189
-79.60306940000001,43.73416098,7846079,1367977,2013,2013-07-25T04:00:00.000Z,1346,13,HIGHWAY 27  N,FINCH AVE W, ,Major Arterial,Etobicoke York,43.73416098,-79.6030694,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,25,South,Other, , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,D23,Etobicoke North (1),1,1,West Humber-Clairville (1),190
-79.38309029,43.76774538,5189457,1079671,2009,2009-01-06T05:00:00.000Z,1349,13,SHEPPARD AVE E,REAN DR, ,Major Arterial,North York,43.76774538,-79.38309029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,2,North,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,D33,Willowdale (24),24,52,Bayview Village (52),191
-79.19949029,43.76544538000001,7644745,1246736,2011,2011-07-24T04:00:00.000Z,1349,13,LAWRENCE AVE E,OVERTURE RD, ,Major Arterial,Scarborough,43.76544538,-79.19949029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Approaching,Driver,65 to 69,Fatal,15,East,"Automobile, Station Wagon",Going Ahead, , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,D43,Scarborough East (43),43,136,West Hill (136),192
-79.600063419999984,43.727340299999987,80542277,6000894195,2016,2016-05-24T04:00:00.000Z,1350,13,HIGHWAY 27  N,HUMBER COLLEGE BLVD, ,Major Arterial,Etobicoke York,43.7273403,-79.60006342,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Rear End,Driver,70 to 74,Fatal,32,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, ,Yes, , ,Yes,Yes,Yes, , , ,D23,Etobicoke North (2),2,1,West Humber-Clairville (1),193
-79.39779029,43.65234538,4136608,954405,2007,2007-02-19T05:00:00.000Z,1358,13,SPADINA AVE,WILLISON SQ, ,Major Arterial,Toronto East York,43.65234538,-79.39779029,Intersection, ,No Control,Clear,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,0,East,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , , , , , , ,D52,Trinity-Spadina (20),20,78,Kensington-Chinatown (78),194
-79.57999029,43.73894538,5285851,1124865,2009,2009-09-15T04:00:00.000Z,1400,14,KIPLING AVE,ALBION RD, ,Major Arterial,Etobicoke York,43.73894538,-79.57999029,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,27,East,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,D23,Etobicoke North (1),1,3,Thistletown-Beaumond Heights (3),195
-79.37689029,43.67234538,5793634,1133034,2009,2009-10-02T04:00:00.000Z,1400,14,BLOOR ST E,SHERBOURNE ST N, ,Major Arterial,Toronto East York,43.67234538,-79.37689029,Intersection, ,Traffic Signal,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,31,North,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,D51,Toronto Centre-Rosedale (27),27,74,North St.James Town (74),196
-79.25123987,43.701213439999989,80741710,7000606743,2017,2017-04-06T04:00:00.000Z,1403,14,CLIFFSIDE DR,FOLCROFT AVE,10 m North of,Major Arterial,Scarborough,43.70121344,-79.25123987,Intersection,Intersection Related,No Control,Rain,Daylight,Wet,Fatal,Other,Passenger,55 to 59,Fatal,15, , , , , , , , , , , , , , , ,Yes, , ,Yes, , , , , ,D41,Scarborough Southwest (36),36,122,Birchcliffe-Cliffside (122),197
-79.37959029,43.67234538,5337299,1028235,2008,2008-03-15T04:00:00.000Z,1404,14,MOUNT PLEASANT RD,MOUNT PLEASANT BLOOR RAMP, ,Major Arterial,Toronto East York,43.67234538,-79.37959029,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,13, ,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Medical or Physical Disability, , , ,Yes, ,Yes, , , , , , , , , , ,D53,Toronto Centre-Rosedale (27),27,98,Rosedale-Moore Park (98),198
-79.34238062,43.66444357000001,80496656,5000653521,2015,2015-04-20T04:00:00.000Z,1405,14,1159 DUNDAS ST E, ,6 m West of,Minor Arterial,Toronto East York,43.66444357,-79.34238062,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,19,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,D55,Toronto-Danforth (30),30,70,South Riverdale (70),199
-79.290638069999986,43.735335909999989,80485686,4003073382,2014,2014-10-09T04:00:00.000Z,1410,14,WARDEN AVE,MARBLE ARCH CRES, ,Major Arterial,Scarborough,43.73533591,-79.29063807,Intersection,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,60 to 64,Fatal,32,East,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes,Yes, , ,D41,Scarborough Centre (37),37,119,Wexford/Maryvale (119),200
-79.37324152,43.65372046,80501887,6000381883,2016,2016-03-04T05:00:00.000Z,1411,14,JARVIS ST,QUEEN ST E, ,Major Arterial,Toronto East York,43.65372046,-79.37324152,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,14,East, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Medical or Physical Disability, , , ,Yes, , , ,Yes, , , , , , , , ,D51,Toronto Centre-Rosedale (28),28,73,Moss Park (73),201
-79.5112649,43.73180731,80542229,6000848793,2016,2016-05-17T04:00:00.000Z,1414,14,JANE ST,TROUTBROOKE DR, ,Major Arterial,North York,43.73180731,-79.5112649,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,30 to 34,Fatal,31,North,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , , ,Yes, , , ,D31,York Centre (9),9,26,Downsview-Roding-CFB (26),202
-79.39228449,43.64069327,80542827,6001035774,2016,2016-06-14T04:00:00.000Z,1415,14,BREMNER BLVD,SPADINA AVE, ,Minor Arterial,Toronto East York,43.64069327,-79.39228449,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Fatal,36,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Unknown, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,D52,Trinity-Spadina (20),20,77,Waterfront Communities-The Island (77),203
-79.304490290000018,43.76034538,5298514,1130411,2009,2009-09-19T04:00:00.000Z,1418,14,ELLESMERE RD,DEWEY DR, ,Major Arterial,Scarborough,43.76034538,-79.30449029,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,85 to 89,Fatal,28,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , , , ,Yes, , , , , , ,Yes, , , ,D41,Scarborough Centre (37),37,119,Wexford/Maryvale (119),204
-79.42981348,43.71924933,80257630,5002065903,2015,2015-12-02T05:00:00.000Z,1419,14,LAWRENCE AVE W,BATHURST ST,1 m West of,Major Arterial,North York,43.71924933,-79.42981348,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,90 to 94,Fatal,62,North, , , , ,Vehicle turns left while ped crosses without ROW at inter.,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,D53,Eglinton-Lawrence (15),15,39,Bedford Park-Nortown (39),205
-79.412014110000015,43.6555744,8000206,143380193,2014,2014-11-27T05:00:00.000Z,1420,14,549 COLLEGE ST, , ,Major Arterial,Toronto East York,43.6555744,-79.41201411,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Passenger,90 to 94,Fatal,45, , , , , , , , , , , , , ,Yes, , , , ,Yes, , , , , ,D14,Trinity-Spadina (19),19,81,Trinity-Bellwoods (81),206
-79.54649029,43.77024538,7415478,1294403,2012,2012-05-15T04:00:00.000Z,1426,14,WESTON RD,STEELES AVE W, ,Major Arterial,Etobicoke York,43.77024538,-79.54649029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,15,South,Other, , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, , , ,Yes, , , , ,Yes, , , ,D31,York West (7),7,21,Humber Summit (21),207
-79.574894050000012,43.76434668,7380797,1278086,2012,2012-01-30T05:00:00.000Z,1428,14,STEELES AVE W,ISLINGTON AVE, ,Major Arterial,Etobicoke York,43.76434668,-79.57489405,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,75 to 79,Fatal,6,West,"Automobile, Station Wagon",Turning Left,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , , , , , ,Yes,D31,York West (7),7,21,Humber Summit (21),208
-79.37829029,43.66624538,5226635,1098793,2009,2009-04-03T04:00:00.000Z,1429,14,JARVIS ST,WELLESLEY ST E, ,Major Arterial,Toronto East York,43.66624538,-79.37829029,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,90 to 94,Fatal,11,East,Other, , , ,Vehicle turns left while ped crosses without ROW at inter.,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,D51,Toronto Centre-Rosedale (27),27,71,Cabbagetown-South St.James Town (71),209
-79.48286829,43.68835791,80499255,6000032002,2016,2016-01-06T05:00:00.000Z,1429,14,BLACK CREEK DR,EGLINTON AVE W,13 m West of,Major Arterial,Etobicoke York,43.68835791,-79.48286829,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,90 to 94,Fatal,5,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , , , , , ,D12,York South-Weston (12),12,110,Keelesdale-Eglinton West (110),210
-79.41779029,43.78894538,6804593,1239243,2011,2011-06-17T04:00:00.000Z,1432,14,WEDGEWOOD DR,YONGE ST, ,Major Arterial,North York,43.78894538,-79.41779029,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,5 to 9,Fatal,10,South,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,D32,Willowdale (24),24,50,Newtonbrook East (50),211
-79.37714777,43.71102865,80500721,6000087893,2016,2016-01-15T05:00:00.000Z,1435,14,BAYVIEW AVE,EGLINTON AVE E,6 m North of,Major Arterial,Toronto East York,43.71102865,-79.37714777,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,6,East, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,D53,Don Valley West (26),26,56,Leaside-Bennington (56),212
-79.26792536,43.73219259,80545821,6000983076,2016,2016-06-06T04:00:00.000Z,1435,14,KENNEDY RD,EGLINTON AVE E, ,Major Arterial,Scarborough,43.73219259,-79.26792536,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Passenger,65 to 69,Fatal,44, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,D41,Scarborough Southwest (35),35,124,Kennedy Park (124),213
-79.38629029,43.65004538,7486701,1324513,2012,2012-11-07T05:00:00.000Z,1437,14,RICHMOND ST W,UNIVERSITY AVE, ,Major Arterial,Toronto East York,43.65004538,-79.38629029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,55 to 59,Fatal,38,West,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Unknown, ,Yes,Yes, , , , ,Yes, , , , , ,D52,Trinity-Spadina (20),20,76,Bay Street Corridor (76),214
-79.47280512,43.68489798,80491048,5001824991,2015,2015-10-23T04:00:00.000Z,1437,14,KEELE ST,DONALD AVE, ,Major Arterial,Etobicoke York,43.68489798,-79.47280512,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,53,East, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , , , , , ,D12,York South-Weston (12),12,110,Keelesdale-Eglinton West (110),215
-79.32799029,43.74024538,6671921,1252228,2011,2011-08-30T04:00:00.000Z,1438,14,LAWRENCE AVE E,E OF DVP ON RAMP Aven, ,Major Arterial,North York,43.74024538,-79.32799029,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Rear End,Passenger,40 to 44,Fatal,22, ,Other, , , , , , , , , , , ,Yes, ,Yes,Yes, ,Yes,Yes,Yes, , , ,D33,Don Valley East (34),34,43,Victoria Village (43),216
-79.39068995,43.6798435,7775216,1335553,2013,2013-01-15T05:00:00.000Z,1438,14,YONGE ST,MARLBOROUGH AVE, ,Major Arterial,Toronto East York,43.6798435,-79.39068995,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,3,West, , , , ,Vehicle turns left while ped crosses without ROW at inter.,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,D53,Toronto Centre-Rosedale (27),27,98,Rosedale-Moore Park (98),217
-79.34909029,43.78274538,5316444,1018347,2008,2008-01-31T05:00:00.000Z,1440,14,DON MILLS RD E,GODSTONE RD, ,Major Arterial,North York,43.78274538,-79.34909029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,SMV Other,Passenger,80 to 84,Fatal,6, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, , , , , ,D33,Don Valley East (33),33,47,Don Valley Village (47),218
-79.39692316,43.68751105,3738222,977199,2013,2013-11-15T05:00:00.000Z,1440,14,64 ST CLAIR AVE W, , ,Major Arterial,Toronto East York,43.68751105,-79.39692316,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,53,South, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,Yes, ,Yes, , , , , ,D53,St. Paul's (22),22,97,Yonge-St.Clair (97),219
-79.29066859,43.81116064,80566658,6002208039,2016,2016-12-13T05:00:00.000Z,1440,14,MIDLAND AVE,KILCULLEN CASTLE GT, ,Major Arterial,Scarborough,43.81116064,-79.29066859,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,77,West, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , , , , , , ,D42,Scarborough-Rouge River (41),41,129,Agincourt North (129),220
-79.54233179,43.75201758,80631859,7000155315,2017,2017-01-25T05:00:00.000Z,1440,14,FINCH AVE W,WESTON RD, ,Major Arterial,Etobicoke York,43.75201758,-79.54233179,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Fatal,Angle,Driver,85 to 89,Fatal,6,South,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , , , , , ,Yes,D31,York West (7),7,22,Humbermede (22),221
-79.33229456,43.73837622,80542279,6000942671,2016,2016-05-31T04:00:00.000Z,1441,14,DON VALLEY PARKWAY  S,LAWRENCE AVE E, ,Expressway,North York,43.73837622,-79.33229456,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Rear End,Driver,70 to 74,Fatal,35,South,"Automobile, Station Wagon",Going Ahead,Speed too Slow,Inattentive, , , , , , , , ,Yes, ,Yes, , , , , , , , ,D33,Don Valley East (34),34,42,Banbury-Don Mills (42),222
